Month,Team,Priority,Type,Status,Count
02/01/2020,30,LOW,RESEARCH,DESIGN_PHASE,1
02/01/2020,2,HIGH,RESOURCE_MANAGEMENT,BLOCKED,1
02/01/2020,10,LOW,WHOLESALE,DEVELOPMENT_PHASE,1
02/01/2020,1,LOW,AUDITING,DEPLOYED,1
02/01/2020,2,HIGH,KNOWLEDGE_MANAGEMENT,STAGING,1
02/01/2020,3,HIGH,DEVOPS,SCHEDULED,1
02/01/2020,16,HIGH,CHANGE_REQUESTS,TESTING_PASSED,1
02/01/2020,6,LOW,FULFILLMENT,ON_HOLD,1
02/01/2020,25,LOW,PRODUCT_SUPPORT,NOT_STARTED,1
02/01/2020,37,LOW,RETAIL,DESIGN_PHASE,1
02/01/2020,5,MEDIUM,INFRASTRUCTURE,REOPENED,1
02/01/2020,4,LOW,INSPECTIONS,CLOSED,1
02/01/2020,30,MEDIUM,COMPLIANCE,PLANNED,1
02/01/2020,24,HIGH,KPI_TRACKING,ON_HOLD,1
02/01/2020,42,LOW,PRODUCT_MANAGEMENT,REJECTED,1
02/01/2020,20,LOW,LAB_TESTING,DEVELOPMENT_PHASE,1
02/01/2020,42,LOW,PLANNING,ARCHIVED,1
02/01/2020,27,HIGH,CHEMICAL_ENGINEERING,QA_PASSED,1
02/01/2020,44,LOW,PROBLEM_MANAGEMENT,READY_FOR_DEPLOYMENT,1
02/01/2020,11,MEDIUM,FULFILLMENT,UAT,1
02/01/2020,27,MEDIUM,TRAINING_DEV,CANCELLED,1
02/01/2020,17,LOW,FINANCIAL,STAGING,1
02/01/2020,33,LOW,SCHEDULING,IN_REVIEW,1
02/01/2020,34,LOW,PROCUREMENT,ARCHIVED,1
02/01/2020,4,LOW,MACHINE_LEARNING,NOT_STARTED,1
02/01/2020,8,HIGH,TRAINING,MIGRATING,1
02/01/2020,25,HIGH,PROCUREMENT_IT,AWAITING_INPUT,1
02/01/2020,5,MEDIUM,RETAIL,MIGRATING,1
02/01/2020,37,HIGH,CONFIGURATION_MANAGEMENT,SCHEDULED,1
02/01/2020,44,HIGH,PATENTS,BLOCKED,1
02/01/2020,27,LOW,OPERATIONS,UAT,1
02/01/2020,9,LOW,PAYROLL,AWAITING_APPROVAL,1
02/01/2020,29,HIGH,GDPR,APPROVED,1
02/01/2020,15,HIGH,WHOLESALE,IN_REVIEW,1
02/01/2020,23,HIGH,ACCESS_CONTROL,AWAITING_APPROVAL,1
02/01/2020,25,HIGH,MONITORING,AWAITING_APPROVAL,1
02/01/2020,12,HIGH,DATABASE_MANAGEMENT,DEVELOPMENT_PHASE,1
02/01/2020,36,MEDIUM,ONBOARDING,ON_HOLD,1
02/01/2020,21,MEDIUM,ENVIRONMENTAL,ROLLED_BACK,1
02/01/2020,25,HIGH,PRODUCT_MANAGEMENT,BLOCKED,1
02/01/2020,39,MEDIUM,LAB_TESTING,NOT_STARTED,1
02/01/2020,39,LOW,CHEMICAL_ENGINEERING,IN_REVIEW,1
02/01/2020,19,MEDIUM,BRANDING,MIGRATION_COMPLETE,1
02/01/2020,40,MEDIUM,INCIDENT_MANAGEMENT,IN_REVIEW,1
02/01/2020,4,LOW,RELEASE_MANAGEMENT,SCHEDULED,1
02/01/2020,42,LOW,CRM,DESIGN_PHASE,1
02/01/2020,21,LOW,SALES,UNDER_TEST,1
02/01/2020,18,HIGH,MECHANICAL_ENGINEERING,UNDER_TEST,1
02/01/2020,14,LOW,VENDOR_MANAGEMENT,CLOSED,1
02/01/2020,20,HIGH,DATA_GOVERNANCE,DEVELOPMENT_PHASE,1
02/01/2020,24,LOW,COMPLIANCE,UAT,1
02/01/2020,2,LOW,MARKETING,UAT,1
02/01/2020,5,MEDIUM,CLIENT_RELATIONS,ARCHIVED,1
02/01/2020,16,MEDIUM,LITIGATION,TESTING_FAILED,1
02/01/2020,33,MEDIUM,ADVERTISING,AWAITING_APPROVAL,1
02/01/2020,11,MEDIUM,EVENTS,ARCHIVED,1
02/01/2020,19,MEDIUM,COST_ESTIMATION,IN_PROGRESS,1
02/01/2020,10,MEDIUM,LOGISTICS,STAGING,1
02/01/2020,35,MEDIUM,PRODUCT_MANAGEMENT,ROLLED_BACK,1
02/01/2020,1,MEDIUM,LOGISTICS,ON_HOLD,1
02/01/2020,2,LOW,ERP,SCHEDULED,1
02/01/2020,23,MEDIUM,CAPACITY_PLANNING,TESTING_PASSED,1
02/01/2020,17,MEDIUM,SOFTWARE_SUPPORT,IN_QA,1
02/01/2020,13,MEDIUM,COMPLIANCE,MIGRATION_COMPLETE,1
02/01/2020,30,LOW,COST_ESTIMATION,DESIGN_PHASE,1
02/01/2020,8,HIGH,PUBLIC_RELATIONS,QA_FAILED,1
02/01/2020,31,MEDIUM,RESOURCE_MANAGEMENT,NOT_STARTED,1
02/01/2020,42,MEDIUM,OFFBOARDING,TESTING_PASSED,1
02/01/2020,29,MEDIUM,HARDWARE_SUPPORT,REJECTED,1
02/01/2020,42,HIGH,PROBLEM_MANAGEMENT,ARCHIVED,1
02/01/2020,35,LOW,TRANSPORTATION,IN_PROGRESS,1
02/01/2020,23,LOW,MAINTENANCE,CLOSED,1
02/01/2020,34,HIGH,RELEASE_MANAGEMENT,BLOCKED,1
02/01/2020,7,HIGH,PERFORMANCE_MONITORING,PLANNED,1
02/01/2020,6,LOW,INVENTORY,PLANNED,1
02/01/2020,27,MEDIUM,STAFFING,PLANNED,1
02/01/2020,20,MEDIUM,IT_SUPPORT,COMPLETE,1
02/01/2020,2,MEDIUM,INVOICING,DELAYED,1
02/01/2020,39,LOW,BENEFITS,ON_HOLD,1
02/01/2020,23,LOW,INVESTMENT,IN_PROGRESS,1
02/01/2020,37,HIGH,SCHEDULING,IN_QA,1
02/01/2020,39,LOW,SECURITY_POLICY,SCHEDULED,1
02/01/2020,35,LOW,LOGISTICS,COMPLETE,1
02/01/2020,36,LOW,MANAGERIAL,SCHEDULED,1
02/01/2020,10,MEDIUM,DATABASE_MANAGEMENT,ROLLED_BACK,1
02/01/2020,13,HIGH,SOFTWARE,CLOSED,1
02/01/2020,7,HIGH,COMPLIANCE_IT,FINALIZED,1
02/01/2020,33,MEDIUM,CLIENT_RELATIONS,TESTING_PASSED,1
02/01/2020,38,LOW,OPERATIONS,FINALIZED,1
02/01/2020,14,MEDIUM,SECURITY_POLICY,MIGRATION_COMPLETE,1
02/01/2020,31,LOW,ANALYTICS,READY_FOR_DEPLOYMENT,1
02/01/2020,36,HIGH,PAYROLL,REOPENED,1
02/01/2020,1,MEDIUM,ENVIRONMENTAL,NOT_STARTED,1
02/01/2020,31,HIGH,FULFILLMENT,DELAYED,1
02/01/2020,11,LOW,SOFTWARE_ASSET,REOPENED,1
02/01/2020,43,LOW,HARDWARE_SUPPORT,CANCELLED,1
02/01/2020,38,LOW,SUPPLY_CHAIN,DEVELOPMENT_PHASE,1
02/01/2020,26,MEDIUM,IT_SUPPORT,IN_PROGRESS,1
02/01/2020,2,LOW,PAYROLL_MANAGEMENT,DEVELOPMENT_PHASE,1
02/01/2020,14,LOW,ADVERTISING,UNDER_TEST,1
02/01/2020,11,MEDIUM,CONTENT_MARKETING,TESTING_FAILED,1
02/01/2020,7,LOW,LICENSE_MANAGEMENT,AWAITING_INPUT,1
02/01/2020,29,MEDIUM,QA_TESTING,STAGING,1
02/01/2020,13,MEDIUM,OPERATIONS,AWAITING_INPUT,1
02/01/2020,40,MEDIUM,COMPLIANCE_IT,QA_FAILED,1
02/01/2020,3,LOW,PROBLEM_MANAGEMENT,REJECTED,1
02/01/2020,28,MEDIUM,SECURITY_OPERATIONS,DELAYED,1
02/01/2020,29,HIGH,LOGISTICS,DEVELOPMENT_PHASE,1
02/01/2020,27,LOW,SERVICE_REQUESTS,TESTING_PASSED,1
02/01/2020,31,LOW,DEVELOPMENT,TESTING_FAILED,1
02/01/2020,7,HIGH,BRANDING,DEPLOYED,1
02/01/2020,31,HIGH,TAXATION,NOT_STARTED,1
02/01/2020,36,LOW,PRODUCT_SUPPORT,ON_HOLD,1
02/01/2020,42,LOW,INDUSTRIAL_ENGINEERING,COMPLETE,1
02/01/2020,42,MEDIUM,LICENSE_MANAGEMENT,IN_QA,1
02/01/2020,43,HIGH,BENEFITS,MIGRATION_COMPLETE,1
02/01/2020,25,LOW,WEB_DEVELOPMENT,AWAITING_INPUT,1
02/01/2020,24,LOW,SECURITY_POLICY,AWAITING_INPUT,1
02/01/2020,13,MEDIUM,CUSTOMER_SUPPORT,ON_HOLD,1
02/01/2020,38,LOW,TRAINING,QA_PASSED,1
02/01/2020,14,HIGH,RESOURCE_MANAGEMENT,FINALIZED,1
02/01/2020,1,HIGH,UI_UX,REOPENED,1
02/01/2020,32,HIGH,INNOVATION,IN_REVIEW,1
02/01/2020,5,HIGH,RESOURCE_MANAGEMENT,NOT_STARTED,1
02/01/2020,29,MEDIUM,CLOUD_COMPUTING,CLOSED,1
02/01/2020,17,LOW,SOFTWARE_ASSET,TESTING_PASSED,1
02/01/2020,38,LOW,PRODUCT_SUPPORT,CANCELLED,1
02/01/2020,41,HIGH,EMAIL_MARKETING,REJECTED,1
02/01/2020,7,HIGH,TAXATION,REOPENED,1
02/01/2020,34,LOW,GDPR,QA_PASSED,1
02/01/2020,12,HIGH,CONTRACTS,UNDER_TEST,1
02/01/2020,24,MEDIUM,BUDGETING,SCHEDULED,1
02/01/2020,21,LOW,PROCUREMENT,REOPENED,1
02/01/2020,28,LOW,DATA_PRIVACY,APPROVED,1
02/01/2020,35,MEDIUM,KNOWLEDGE_MANAGEMENT,TESTING_FAILED,1
02/01/2020,18,MEDIUM,ACCOUNTING,UAT,1
02/01/2020,15,LOW,CLOUD_COMPUTING,REJECTED,1
02/01/2020,44,LOW,CYBERSECURITY,SCHEDULED,1
02/01/2020,42,LOW,BACKUP,CANCELLED,1
02/01/2020,9,LOW,AUDITING,NOT_STARTED,1
02/01/2020,32,MEDIUM,CIVIL_ENGINEERING,BLOCKED,1
02/01/2020,7,HIGH,INVENTORY,STAGING,1
02/01/2020,29,HIGH,TRAINING_DEV,AWAITING_INPUT,1
02/01/2020,28,LOW,SERVICE_REQUESTS,CLOSED,1
02/01/2020,24,HIGH,IT_POLICY,TESTING_PASSED,1
02/01/2020,27,HIGH,SEO,APPROVED,1
02/01/2020,24,MEDIUM,ADVERTISING,CANCELLED,1
02/01/2020,34,HIGH,MANUFACTURING,CLOSED,1
02/01/2020,12,HIGH,CONFIGURATION_MANAGEMENT,QA_PASSED,1
02/01/2020,7,LOW,PROJECT_MANAGEMENT,CLOSED,1
02/01/2020,4,MEDIUM,PERFORMANCE,CANCELLED,1
02/01/2020,29,LOW,WEB_DEVELOPMENT,SCHEDULED,1
02/01/2020,19,HIGH,CONTRACTS,APPROVED,1
02/01/2020,15,LOW,MECHANICAL_ENGINEERING,REOPENED,1
02/01/2020,3,LOW,CONTENT_MARKETING,REJECTED,1
02/01/2020,7,MEDIUM,DATABASE_MANAGEMENT,PLANNED,1
02/01/2020,9,HIGH,SHIPPING,DEPLOYED,1
02/01/2020,33,HIGH,TRAINING_DEV,AWAITING_APPROVAL,1
02/01/2020,38,HIGH,INCIDENT_RESPONSE,AWAITING_APPROVAL,1
02/01/2020,17,HIGH,TRANSPORTATION,QA_PASSED,1
02/01/2020,7,HIGH,STRATEGY,DEVELOPMENT_PHASE,1
02/01/2020,41,HIGH,PERFORMANCE,UAT,1
02/01/2020,18,LOW,TAXATION,SCHEDULED,1
02/01/2020,39,LOW,ADVERTISING,DESIGN_PHASE,1
02/01/2020,38,LOW,PROCUREMENT_GENERAL,MIGRATION_COMPLETE,1
02/01/2020,8,LOW,DEVELOPMENT,MIGRATING,1
02/01/2020,7,MEDIUM,DOCUMENTATION,DELAYED,1
02/01/2020,16,LOW,LOGISTICS,IN_PROGRESS,1
02/01/2020,7,HIGH,MANAGERIAL,QA_PASSED,1
02/01/2020,27,HIGH,ECOMMERCE,DESIGN_PHASE,1
02/01/2020,36,HIGH,CLIENT_RELATIONS,IN_QA,1
02/01/2020,26,LOW,ACCESS_CONTROL,IN_QA,1
02/01/2020,24,MEDIUM,PERFORMANCE,MIGRATION_COMPLETE,1
02/01/2020,25,HIGH,CONFIGURATION_MANAGEMENT,STAGING,1
02/01/2020,43,MEDIUM,DATABASE_MANAGEMENT,DELAYED,1
02/01/2020,16,LOW,PLANNING,REJECTED,1
02/01/2020,34,HIGH,ANALYTICS,UAT,1
02/01/2020,3,HIGH,TRAINING_DEV,IN_PROGRESS,1
02/01/2020,1,MEDIUM,DATA_PRIVACY,APPROVED,1
02/01/2020,28,LOW,LOGGING,STAGING,1
02/01/2020,4,HIGH,EMPLOYEE_RELATIONS,REOPENED,1
02/01/2020,22,LOW,WHOLESALE,APPROVED,1
02/01/2020,21,HIGH,COST_ESTIMATION,AWAITING_APPROVAL,1
02/01/2020,42,LOW,ERP,AWAITING_INPUT,1
02/01/2020,18,LOW,QA_TESTING,ROLLED_BACK,1
02/01/2020,41,LOW,MECHANICAL_ENGINEERING,NOT_STARTED,1
02/01/2020,19,MEDIUM,CONTENT_MARKETING,DESIGN_PHASE,1
02/01/2020,22,HIGH,EXTERNAL_AUDIT,STAGING,1
02/01/2020,6,MEDIUM,IT_SUPPORT,COMPLETE,1
02/01/2020,35,HIGH,PROCUREMENT,DELAYED,1
02/01/2020,19,MEDIUM,MOBILE_DEVELOPMENT,STAGING,1
02/01/2020,38,MEDIUM,PROBLEM_MANAGEMENT,REOPENED,1
02/01/2020,13,MEDIUM,IT_POLICY,QA_PASSED,1
02/01/2020,14,MEDIUM,MAINTENANCE,READY_FOR_DEPLOYMENT,1
02/01/2020,5,LOW,BUDGET_TRACKING,NOT_STARTED,1
02/01/2020,8,HIGH,PERFORMANCE,ON_HOLD,1
02/01/2020,33,LOW,ADVERTISING,UAT,1
02/01/2020,39,LOW,SHIPPING,IN_REVIEW,1
02/01/2020,18,LOW,PERFORMANCE_MONITORING,ON_HOLD,1
02/01/2020,10,HIGH,INNOVATION,DEVELOPMENT_PHASE,1
02/01/2020,40,HIGH,CAMPAIGNS,NOT_STARTED,1
02/01/2020,19,LOW,BUDGET_TRACKING,PLANNED,1
02/01/2020,7,LOW,INFRASTRUCTURE,BLOCKED,1
02/01/2020,37,HIGH,DATABASE_MANAGEMENT,FINALIZED,1
02/01/2020,5,MEDIUM,RISK_MANAGEMENT,MIGRATION_COMPLETE,1
02/01/2020,4,HIGH,ARTIFICIAL_INTELLIGENCE,AWAITING_INPUT,1
02/01/2020,7,HIGH,IT_POLICY,TESTING_FAILED,1
02/01/2020,5,MEDIUM,ESCALATIONS,UAT,1
02/01/2020,7,MEDIUM,SERVICE_REQUESTS,ARCHIVED,1
02/01/2020,26,MEDIUM,INTERNAL_AUDIT,CANCELLED,1
02/01/2020,9,HIGH,PROJECT_MANAGEMENT,IN_QA,1
02/01/2020,39,MEDIUM,CHANGE_MANAGEMENT,BLOCKED,1
02/01/2020,8,LOW,GOVERNANCE,IN_REVIEW,1
02/01/2020,40,MEDIUM,BUDGET_TRACKING,PLANNED,1
02/01/2020,6,HIGH,BUDGETING,QA_FAILED,1
02/01/2020,4,LOW,ERP,TESTING_FAILED,1
02/01/2020,31,LOW,PERFORMANCE_MONITORING,UNDER_TEST,1
02/01/2020,4,MEDIUM,GOVERNANCE,DESIGN_PHASE,1
02/01/2020,32,LOW,BENEFITS,ROLLED_BACK,1
02/01/2020,27,HIGH,CYBERSECURITY,REOPENED,1
02/01/2020,10,HIGH,ESCALATIONS,CANCELLED,1
02/01/2020,38,MEDIUM,STAFFING,ARCHIVED,1
02/01/2020,24,LOW,SOFTWARE_SUPPORT,DEVELOPMENT_PHASE,1
02/01/2020,20,MEDIUM,SERVICE_REQUESTS,CLOSED,1
02/01/2020,23,MEDIUM,COST_ESTIMATION,COMPLETE,1
02/01/2020,31,LOW,CIVIL_ENGINEERING,FINALIZED,1
02/01/2020,40,LOW,PERFORMANCE,NOT_STARTED,1
02/01/2020,19,MEDIUM,LITIGATION,IN_PROGRESS,1
02/01/2020,28,LOW,CAMPAIGNS,DELAYED,1
02/01/2020,14,HIGH,DATA_SCIENCE,ON_HOLD,1
02/01/2020,36,MEDIUM,OPERATIONS,TESTING_PASSED,1
02/01/2020,19,HIGH,CHANGE_REQUESTS,NOT_STARTED,1
02/01/2020,44,LOW,CAPACITY_PLANNING,IN_PROGRESS,1
02/01/2020,18,HIGH,COMPLIANCE_IT,NOT_STARTED,1
02/01/2020,30,HIGH,INCIDENT_MANAGEMENT,AWAITING_INPUT,1
02/01/2020,21,MEDIUM,OPERATIONS,PLANNED,1
02/01/2020,31,HIGH,INVESTMENT,IN_QA,1
02/01/2020,36,HIGH,PROCUREMENT,IN_REVIEW,1
02/01/2020,10,MEDIUM,PRODUCT_SUPPORT,DEPLOYED,1
02/01/2020,37,MEDIUM,WEB_DEVELOPMENT,PLANNED,1
02/01/2020,14,LOW,TIME_TRACKING,QA_PASSED,1
02/01/2020,23,MEDIUM,CHANGE_MANAGEMENT,CANCELLED,1
02/01/2020,10,HIGH,ACCOUNT_MANAGEMENT,TESTING_PASSED,1
02/01/2020,24,HIGH,PRODUCT_MANAGEMENT,MIGRATING,1
02/01/2020,38,HIGH,EXTERNAL_AUDIT,ARCHIVED,1
02/01/2020,10,HIGH,PROBLEM_MANAGEMENT,AWAITING_APPROVAL,1
02/01/2020,1,MEDIUM,SALES,COMPLETE,1
02/01/2020,24,LOW,FULFILLMENT,TESTING_FAILED,1
02/01/2020,25,LOW,BACKUP,CANCELLED,1
02/01/2020,4,HIGH,ESCALATIONS,APPROVED,1
02/01/2020,11,MEDIUM,QA_TESTING,IN_QA,1
02/01/2020,24,HIGH,TRAINING_DEV,AWAITING_APPROVAL,1
02/01/2020,10,LOW,INVENTORY,AWAITING_APPROVAL,1
02/01/2020,41,LOW,PAYROLL,IN_PROGRESS,1
02/01/2020,31,LOW,SOFTWARE_SUPPORT,AWAITING_APPROVAL,1
02/01/2020,7,MEDIUM,EMAIL_MARKETING,BLOCKED,1
02/01/2020,34,MEDIUM,MANUFACTURING,DELAYED,1
02/01/2020,38,MEDIUM,RELEASE_MANAGEMENT,MIGRATING,1
02/01/2020,35,MEDIUM,AUDITING,MIGRATING,1
02/01/2020,2,HIGH,BACKUP,UNDER_TEST,1
02/01/2020,23,LOW,RISK_MANAGEMENT,DEVELOPMENT_PHASE,1
02/01/2020,13,MEDIUM,MAINTENANCE,TESTING_FAILED,1
02/01/2020,9,MEDIUM,SALES,CLOSED,1
02/01/2020,32,MEDIUM,LOGISTICS,DEPLOYED,1
02/01/2020,13,HIGH,BENEFITS,REOPENED,1
02/01/2020,10,LOW,USER_RESEARCH,FINALIZED,1
02/01/2020,14,HIGH,ACCOUNT_MANAGEMENT,QA_PASSED,1
02/01/2020,4,HIGH,ONBOARDING,READY_FOR_DEPLOYMENT,1
02/01/2020,12,MEDIUM,ERP,FINALIZED,1
02/01/2020,33,HIGH,WEB_DEVELOPMENT,AWAITING_INPUT,1
02/01/2020,29,MEDIUM,PUBLIC_RELATIONS,COMPLETE,1
02/01/2020,3,LOW,FULFILLMENT,IN_PROGRESS,1
02/01/2020,13,LOW,CLOUD_COMPUTING,IN_PROGRESS,1
02/01/2020,7,MEDIUM,INVOICING,DESIGN_PHASE,1
02/01/2020,8,MEDIUM,RESOURCE_MANAGEMENT,READY_FOR_DEPLOYMENT,1
02/01/2020,3,HIGH,INCIDENT_MANAGEMENT,NOT_STARTED,1
02/01/2020,11,LOW,LITIGATION,ARCHIVED,1
02/01/2020,13,HIGH,SUPPLY_CHAIN,UNDER_TEST,1
02/01/2020,20,MEDIUM,LEGAL,UNDER_TEST,1
02/01/2020,25,LOW,PROJECT_MANAGEMENT,MIGRATION_COMPLETE,1
02/01/2020,44,MEDIUM,WEB_DEVELOPMENT,MIGRATION_COMPLETE,1
02/01/2020,23,HIGH,LITIGATION,APPROVED,1
02/01/2020,15,MEDIUM,INVENTORY,READY_FOR_DEPLOYMENT,1
02/01/2020,30,MEDIUM,PRODUCT_SUPPORT,QA_PASSED,1
02/01/2020,33,HIGH,INVOICING,FINALIZED,1
02/01/2020,2,HIGH,KNOWLEDGE_MANAGEMENT,READY_FOR_DEPLOYMENT,1
02/01/2020,9,HIGH,OPERATIONS,STAGING,1
02/01/2020,31,MEDIUM,RESEARCH,FINALIZED,1
02/01/2020,41,HIGH,GDPR,TESTING_FAILED,1
02/01/2020,27,LOW,RETENTION,TESTING_PASSED,1
02/01/2020,43,LOW,SOFTWARE,IN_PROGRESS,1
02/01/2020,19,MEDIUM,PLANNING,ON_HOLD,1
02/01/2020,6,MEDIUM,PAYROLL,UAT,1
02/01/2020,9,HIGH,TIME_TRACKING,QA_FAILED,1
02/01/2020,23,LOW,GOVERNANCE,DEVELOPMENT_PHASE,1
02/01/2020,5,MEDIUM,CLIENT_RELATIONS,IN_PROGRESS,1
02/01/2020,30,MEDIUM,MAINTENANCE,APPROVED,1
02/01/2020,43,MEDIUM,PROCUREMENT_GENERAL,MIGRATING,1
02/01/2020,15,MEDIUM,ARTIFICIAL_INTELLIGENCE,CANCELLED,1
02/01/2020,20,HIGH,TRAINING_DEV,IN_QA,1
02/01/2020,37,HIGH,ONBOARDING,AWAITING_APPROVAL,1
02/01/2020,10,LOW,BACKUP,REOPENED,1
02/01/2020,4,LOW,UI_UX,TESTING_PASSED,1
02/01/2020,13,LOW,DEVOPS,CANCELLED,1
02/01/2020,25,MEDIUM,BENEFITS,UAT,1
02/01/2020,15,HIGH,RESOURCE_MANAGEMENT,REJECTED,1
02/01/2020,28,HIGH,EMAIL_MARKETING,NOT_STARTED,1
02/01/2020,43,MEDIUM,GOVERNANCE,BLOCKED,1
02/01/2020,43,LOW,COST_ESTIMATION,NOT_STARTED,1
02/01/2020,8,MEDIUM,COMPLIANCE_IT,NOT_STARTED,1
02/01/2020,18,LOW,PAYROLL,STAGING,1
02/01/2020,8,LOW,PATENTS,TESTING_FAILED,1
02/01/2020,2,HIGH,EMAIL_MARKETING,REJECTED,1
02/01/2020,37,MEDIUM,DATA_SCIENCE,REOPENED,1
02/01/2020,39,MEDIUM,HARDWARE_SUPPORT,DEVELOPMENT_PHASE,1
02/01/2020,42,MEDIUM,WHOLESALE,UAT,1
02/01/2020,36,MEDIUM,ARCHITECTURE,DEPLOYED,1
02/01/2020,31,HIGH,CHANGE_MANAGEMENT,QA_PASSED,1
02/01/2020,10,LOW,DATA_SCIENCE,STAGING,1
02/01/2020,7,LOW,SOCIAL_MEDIA,FINALIZED,1
02/01/2020,6,MEDIUM,DATA_PRIVACY,APPROVED,1
02/01/2020,2,MEDIUM,PRODUCT_SUPPORT,ROLLED_BACK,1
02/01/2020,31,HIGH,CRM,DEVELOPMENT_PHASE,1
02/01/2020,33,HIGH,SECURITY_OPERATIONS,ROLLED_BACK,1
02/01/2020,26,LOW,RECRUITMENT,TESTING_PASSED,1
02/01/2020,39,LOW,DOCUMENTATION,STAGING,1
02/01/2020,32,LOW,AUDITING,ARCHIVED,1
02/01/2020,23,HIGH,OPERATIONS,BLOCKED,1
02/01/2020,8,LOW,PERFORMANCE,BLOCKED,1
02/01/2020,27,LOW,SOFTWARE_SUPPORT,QA_FAILED,1
02/01/2020,3,MEDIUM,OPERATIONS,DELAYED,1
02/01/2020,4,LOW,INFRASTRUCTURE,MIGRATING,1
02/01/2020,26,MEDIUM,RETAIL,MIGRATION_COMPLETE,1
02/01/2020,24,MEDIUM,REGULATORY,DEVELOPMENT_PHASE,1
02/01/2020,9,MEDIUM,HARDWARE_ASSET,IN_REVIEW,1
02/01/2020,13,MEDIUM,BENEFITS,UNDER_TEST,1
02/01/2020,29,HIGH,HR,DESIGN_PHASE,1
02/01/2020,14,LOW,EVENTS,ON_HOLD,1
02/01/2020,2,LOW,PROCUREMENT,MIGRATION_COMPLETE,1
02/01/2020,7,HIGH,ARTIFICIAL_INTELLIGENCE,DESIGN_PHASE,1
02/01/2020,38,LOW,QA_TESTING,APPROVED,1
02/01/2020,25,MEDIUM,INCIDENT_TICKETING,MIGRATION_COMPLETE,1
02/01/2020,31,MEDIUM,TRANSPORTATION,QA_FAILED,1
02/01/2020,35,HIGH,CHEMICAL_ENGINEERING,ARCHIVED,1
02/01/2020,2,MEDIUM,TRAINING_DEV,ROLLED_BACK,1
02/01/2020,7,MEDIUM,CAPACITY_PLANNING,REJECTED,1
02/01/2020,34,HIGH,CYBERSECURITY,NOT_STARTED,1
02/01/2020,6,MEDIUM,REGULATORY,UNDER_TEST,1
02/01/2020,12,LOW,IT_SUPPORT,MIGRATING,1
02/01/2020,30,MEDIUM,PROJECT_MANAGEMENT,DELAYED,1
02/01/2020,19,MEDIUM,QUALITY_CONTROL,TESTING_FAILED,1
02/01/2020,22,LOW,RESEARCH,FINALIZED,1
02/01/2020,9,HIGH,MANAGERIAL,DESIGN_PHASE,1
02/01/2020,5,HIGH,SHIPPING,ROLLED_BACK,1
02/01/2020,37,LOW,EMPLOYEE_RELATIONS,UNDER_TEST,1
02/01/2020,28,HIGH,ENVIRONMENTAL,UAT,1
02/01/2020,41,MEDIUM,USER_RESEARCH,CANCELLED,1
02/01/2020,21,LOW,RECRUITMENT,TESTING_PASSED,1
02/01/2020,43,LOW,PERFORMANCE,UNDER_TEST,1
02/01/2020,39,HIGH,DEVOPS,PLANNED,1
02/01/2020,34,LOW,USER_RESEARCH,MIGRATION_COMPLETE,1
02/01/2020,17,HIGH,CYBERSECURITY,APPROVED,1
02/01/2020,32,LOW,CUSTOMER_SUPPORT,REJECTED,1
02/01/2020,44,MEDIUM,CRM,AWAITING_APPROVAL,1
02/01/2020,6,LOW,DOCUMENTATION,COMPLETE,1
02/01/2020,4,MEDIUM,BACKUP,ARCHIVED,1
02/01/2020,3,MEDIUM,TAXATION,APPROVED,1
02/01/2020,21,HIGH,TIME_TRACKING,SCHEDULED,1
02/01/2020,15,HIGH,QA_TESTING,STAGING,1
02/01/2020,37,HIGH,OPERATIONS,UNDER_TEST,1
02/01/2020,19,LOW,IT_POLICY,NOT_STARTED,1
02/01/2020,17,LOW,CONFIGURATION_MANAGEMENT,MIGRATING,1
02/01/2020,9,MEDIUM,CLIENT_RELATIONS,TESTING_FAILED,1
02/01/2020,9,MEDIUM,CUSTOMER_SUPPORT,DEVELOPMENT_PHASE,1
02/01/2020,15,HIGH,STAFFING,CANCELLED,1
02/01/2020,14,MEDIUM,LITIGATION,STAGING,1
02/01/2020,36,MEDIUM,LOGISTICS,COMPLETE,1
02/01/2020,32,MEDIUM,VENDOR_MANAGEMENT,STAGING,1
02/01/2020,21,HIGH,USER_RESEARCH,MIGRATING,1
02/01/2020,5,HIGH,HARDWARE_ASSET,UNDER_TEST,1
02/01/2020,22,HIGH,OPERATIONS,DEVELOPMENT_PHASE,1
02/01/2020,22,MEDIUM,COMPLIANCE,SCHEDULED,1
02/01/2020,10,MEDIUM,KNOWLEDGE_MANAGEMENT,CANCELLED,1
02/01/2020,28,LOW,DATA_SCIENCE,AWAITING_APPROVAL,1
02/01/2020,41,HIGH,LOGGING,QA_FAILED,1
02/01/2020,36,HIGH,MACHINE_LEARNING,NOT_STARTED,1
02/01/2020,1,HIGH,RISK_MANAGEMENT,MIGRATING,1
02/01/2020,33,LOW,IT_POLICY,QA_PASSED,1
02/01/2020,22,MEDIUM,BUDGETING,PLANNED,1
02/01/2020,1,HIGH,ASSET_MANAGEMENT,MIGRATION_COMPLETE,1
02/01/2020,12,LOW,SCHEDULING,AWAITING_APPROVAL,1
02/01/2020,25,MEDIUM,CIVIL_ENGINEERING,QA_PASSED,1
02/01/2020,13,LOW,CYBERSECURITY,ROLLED_BACK,1
02/01/2020,10,MEDIUM,TRAINING,READY_FOR_DEPLOYMENT,1
